,SP_Price_Houston,SP_Price_North,SP_Price_Panh,SP_Price_South,SP_Price_West,DA_Price_Houston,DA_Price_North,DA_Price_Panh,DA_Price_South,ERC_Wind_Total,ERC_Load,ERC_Solar,ERC_NLoad,ERC_SLoad,ERC_WLoad,ERC_HLoad,ERC_CWind,ERC_NWind,ERC_PWind,ERC_SWind,ERC_WWind,ACTUAL_ERC_Load,ACTUAL_ERC_HLoad,ACTUAL_ERC_NLoad,ACTUAL_ERC_SLoad,ACTUAL_ERC_WLoad,ACTUAL_ERC_CWind,ACTUAL_ERC_NWind,ACTUAL_ERC_PWind,ACTUAL_ERC_SWind,ACTUAL_ERC_Wind,ACTUAL_ERC_WWind,ACTUAL_ERC_Solar,Outage,RT_DA,SP_Price_North_cap
2023-07-28 09:00:00,19.095,18.8975,18.7575,19.265,18.68,19.15,19.04,18.89,19.1,18.97,59290.0,11200.0,21030.0,15200.0,7760.0,15300.0,340.0,620.0,1470.0,990.0,7740.0,59595.0,15420.2,20828.61,15347.6,7998.18,156.08,563.83,1168.1,959.83,10014.27,7166.43,11545.29,15120.0,-0.1424999999999983,18.8975
2023-07-28 10:00:00,22.64,22.505,22.4925,22.4375,22.49,24.86,24.34,24.11,24.18,24.0,64060.0,12370.0,23030.0,16540.0,7980.0,16510.0,530.0,490.0,1430.0,1030.0,6300.0,64314.0,16621.72,22824.03,16564.26,8304.42,278.86,485.01,1275.06,969.88,9984.39,6975.58,12504.83,15128.0,-1.8350000000000009,22.505
2023-07-28 11:00:00,27.1125,26.835,26.8125,26.67,26.805,28.88,28.55,28.38,28.38,28.29,68870.0,12880.0,25090.0,17870.0,8260.0,17640.0,740.0,390.0,1310.0,1010.0,4770.0,68349.0,17652.4,24490.9,17701.31,8504.66,479.21,538.42,1039.68,984.2,8399.38,5357.87,13274.66,15128.0,-1.7149999999999999,26.835
2023-07-28 12:00:00,38.3725,38.3725,38.3725,38.3725,38.3725,35.88,35.49,35.25,35.03,35.13,73300.0,12920.0,27020.0,19090.0,8520.0,18670.0,1120.0,310.0,1110.0,1030.0,3660.0,71923.0,18526.79,25974.25,18734.57,8687.89,933.46,437.1,760.92,948.2,6053.99,2974.31,13183.26,15086.0,2.8825000000000003,38.3725
2023-07-28 13:00:00,49.06,49.7375,49.8225,48.3875,49.86,52.06,51.76,50.3,49.68,50.04,77160.0,12880.0,28730.0,20150.0,8800.0,19500.0,1810.0,310.0,1070.0,1120.0,3250.0,75266.0,19310.29,27363.66,19721.22,8870.62,1631.4,390.02,618.0,1130.43,6275.45,2505.6,13126.65,15086.0,-2.022500000000001,49.7375
2023-07-28 14:00:00,46.7,49.2325,49.6675,43.425,49.875,63.75,62.94,61.19,58.96,60.86,79670.0,12870.0,29920.0,20860.0,8950.0,19930.0,2470.0,340.0,1230.0,1270.0,3370.0,77907.0,19941.76,28409.98,20555.01,9000.39,2482.55,385.84,829.65,1295.9,7534.8,2540.86,12869.46,15086.0,-13.707499999999996,49.2325
2023-07-28 15:00:00,68.39,72.6225,73.3,61.4875,73.605,74.67,74.33,72.14,66.13,71.88,80810.0,12750.0,30640.0,21120.0,9000.0,20050.0,2780.0,380.0,1440.0,1390.0,3530.0,79405.0,20320.21,29028.52,21027.9,9027.9,2840.28,407.33,964.38,1346.44,8248.64,2690.21,12506.53,15071.0,-1.707499999999996,72.6225
2023-07-28 16:00:00,75.185,80.3675,81.15,66.3475,81.495,93.62,95.17,92.55,83.43,92.34,80950.0,12420.0,30930.0,21190.0,8990.0,19830.0,2890.0,430.0,1550.0,1580.0,3670.0,80047.0,20386.06,29477.42,21236.74,8947.24,2848.19,409.13,1074.29,1730.74,8737.39,2675.04,12064.03,15071.0,-14.802499999999995,80.3675
2023-07-28 17:00:00,66.3,70.9725,71.72,58.1575,72.0575,71.92,75.67,72.1,62.46,71.9,79910.0,11930.0,30760.0,21110.0,8880.0,19160.0,2960.0,480.0,1640.0,1790.0,3910.0,79392.0,19959.79,29480.83,21103.35,8848.16,2634.26,437.5,1076.57,1971.04,8731.88,2612.51,11128.18,15051.0,-4.697500000000005,70.9725
2023-07-28 18:00:00,46.3,49.8125,50.475,39.8925,50.79,71.13,75.99,75.3,63.55,75.6,77950.0,10130.0,30120.0,20750.0,8820.0,18250.0,2960.0,570.0,1760.0,2020.0,4190.0,77605.0,19162.23,29006.34,20658.0,8778.34,2651.63,475.9,1087.6,2094.98,9284.33,2974.22,9413.91,14833.0,-26.177499999999995,49.8125
2023-07-28 19:00:00,71.9325,77.205,78.125,62.0125,78.54,123.82,130.63,129.57,112.66,132.81,74890.0,4850.0,28890.0,19940.0,8740.0,17320.0,2410.0,700.0,1880.0,2180.0,4680.0,74802.0,18317.71,27895.58,19963.12,8625.97,2338.34,641.56,1308.85,2109.44,10440.13,4041.94,4537.88,14499.0,-53.425,77.205
2023-07-28 20:00:00,44.89,46.8575,47.2275,40.8725,48.245,91.25,93.93,83.73,85.61,98.73,71590.0,390.0,27430.0,18990.0,8450.0,16720.0,1990.0,890.0,2060.0,2160.0,5520.0,72028.0,17721.55,26535.99,19185.5,8584.87,1811.72,867.89,1554.19,2040.99,11536.67,5261.88,372.18,14775.0,-47.072500000000005,46.8575
2023-07-28 21:00:00,27.535,27.0975,25.185,27.73,28.8725,37.47,36.35,23.81,37.55,41.55,68960.0,0.0,26210.0,18270.0,8260.0,16220.0,1610.0,1120.0,2390.0,2100.0,6810.0,69579.0,17153.28,25318.67,18420.83,8686.16,1041.29,1194.36,2162.63,2079.96,13164.11,6685.87,0.97,14886.0,-9.252500000000001,27.0975
2023-07-28 22:00:00,26.8075,26.2425,20.5325,27.125,27.555,28.41,27.45,18.56,28.88,31.2,65410.0,0.0,24530.0,17280.0,8130.0,15470.0,1340.0,1280.0,2670.0,2080.0,8300.0,66020.0,16375.05,23722.3,17341.46,8581.03,642.47,1224.12,2743.21,1695.65,14649.62,8344.17,0.29,14827.0,-1.2074999999999996,26.2425
2023-07-28 23:00:00,24.0875,23.04,12.48,24.6775,25.4725,24.04,23.09,14.38,24.57,26.11,61620.0,0.0,22790.0,16200.0,7970.0,14650.0,1150.0,1380.0,2800.0,2010.0,9420.0,62317.0,15504.87,22176.2,16252.82,8382.96,564.87,1192.16,2987.2,1546.98,15840.48,9549.27,0.29,14532.0,-0.05000000000000071,23.04
2023-07-29 00:00:00,21.79,20.8525,11.3675,22.3225,23.035,20.32,19.62,13.51,20.71,21.59,58630.0,0.0,21010.0,15590.0,8190.0,13840.0,720.0,1290.0,2880.0,1620.0,9840.0,58571.0,14709.75,20590.49,15150.01,8121.22,514.43,1355.55,3069.81,1608.97,16541.73,9992.97,0.3,15897.0,1.2324999999999982,20.8525
2023-07-29 01:00:00,20.975,19.7675,7.6025,21.6575,22.5675,19.41,18.84,14.04,19.74,20.53,55350.0,0.0,19520.0,14680.0,8020.0,13140.0,580.0,1320.0,2790.0,1460.0,10320.0,55489.0,13990.43,19260.96,14282.19,7955.72,414.38,1412.44,3141.62,1534.43,16353.71,9850.84,0.31,15897.0,0.9274999999999984,19.7675
2023-07-29 02:00:00,19.12,18.01,6.8,19.75,20.59,18.36,17.88,13.91,18.64,19.27,52710.0,0.0,18340.0,13920.0,7900.0,12560.0,480.0,1390.0,2610.0,1370.0,10280.0,52986.0,13430.78,18218.29,13571.58,7765.0,450.51,1358.22,2795.06,1370.53,15797.79,9823.47,0.31,15897.0,0.13000000000000256,18.01
2023-07-29 03:00:00,17.6,17.0775,11.8275,17.8925,18.285,17.67,17.26,13.92,17.92,18.51,50760.0,0.0,17580.0,13270.0,7760.0,12150.0,430.0,1410.0,2380.0,1350.0,9840.0,50974.0,13044.98,17425.68,12854.81,7648.94,260.27,1278.98,2668.56,1208.72,15467.15,10050.62,0.3,15897.0,-0.182500000000001,17.0775
2023-07-29 04:00:00,17.2725,17.2725,17.2725,17.2725,17.2725,17.21,16.92,15.0,17.39,17.87,49450.0,0.0,17000.0,12820.0,7700.0,11930.0,360.0,1350.0,2120.0,1300.0,9310.0,49672.0,12747.37,16819.28,12461.45,7644.24,143.29,1234.2,2289.22,1199.03,14632.16,9766.42,0.3,15897.0,0.35249999999999915,17.2725
2023-07-29 05:00:00,18.44,18.44,18.44,18.44,18.44,17.32,17.07,15.66,17.48,17.92,48690.0,0.0,16670.0,12510.0,7700.0,11810.0,300.0,1260.0,1920.0,1230.0,8870.0,49058.0,12692.87,16598.12,12243.32,7524.19,115.92,1114.15,1304.23,1029.56,12349.85,8785.99,0.3,15758.0,1.370000000000001,18.44
2023-07-29 06:00:00,17.85,17.85,17.85,17.85,17.85,17.61,17.49,16.7,17.68,17.86,47940.0,10.0,16310.0,12260.0,7650.0,11720.0,230.0,1140.0,1700.0,1140.0,8570.0,48600.0,12664.81,16294.23,12174.7,7466.07,56.19,1040.31,879.51,1050.75,11527.36,8500.6,9.69,15503.0,0.360000000000003,17.85
2023-07-29 07:00:00,17.0825,17.0825,17.0825,17.0825,17.0825,17.07,17.03,16.74,17.09,17.17,48300.0,1590.0,16500.0,12290.0,7570.0,11930.0,150.0,960.0,1470.0,1030.0,8090.0,48953.0,12797.66,16378.57,12256.8,7519.88,34.05,937.85,770.25,966.75,10674.66,7965.76,1731.29,15503.0,0.05249999999999844,17.0825
2023-07-29 08:00:00,17.0025,17.0025,17.0025,17.0025,17.0025,17.25,17.25,17.25,17.25,17.25,51680.0,7530.0,17880.0,13190.0,7700.0,12920.0,110.0,690.0,1140.0,850.0,6930.0,52227.0,13707.75,17652.14,13130.71,7735.96,61.53,588.02,675.69,686.44,8117.79,6106.11,7654.86,15550.0,-0.24749999999999872,17.0025
2023-07-29 09:00:00,18.1,18.1,18.1,18.1,18.1,17.77,17.76,17.75,17.78,17.75,56520.0,11200.0,19890.0,14480.0,7900.0,14260.0,160.0,490.0,830.0,820.0,5840.0,56653.0,14849.88,19647.3,14210.04,7945.44,264.14,354.26,472.25,728.91,7613.55,5793.99,11024.27,15550.0,0.33999999999999986,18.1
2023-07-29 10:00:00,21.3525,21.3525,21.3525,21.35,21.3525,23.76,23.42,23.35,23.27,23.35,61600.0,12370.0,22090.0,15800.0,8110.0,15600.0,260.0,350.0,690.0,840.0,4840.0,61175.0,15980.24,21604.01,15425.08,8165.46,437.58,217.73,531.89,865.58,6791.73,4738.95,12477.5,15550.0,-2.0675000000000026,21.3525
2023-07-29 11:00:00,32.73,32.73,32.73,32.73,32.73,30.91,30.66,30.62,30.49,30.61,66630.0,12780.0,24360.0,17090.0,8350.0,16830.0,420.0,210.0,490.0,780.0,3250.0,65779.0,17080.04,23663.15,16629.92,8405.81,452.62,168.15,279.13,918.35,4635.14,2816.89,12839.9,15550.0,2.0699999999999967,32.73
2023-07-29 12:00:00,28.7475,28.7475,28.7475,28.7475,28.7475,36.62,36.45,36.39,36.35,36.38,71170.0,12860.0,26480.0,18260.0,8580.0,17860.0,730.0,110.0,330.0,780.0,2030.0,69860.0,18029.29,25406.82,17773.47,8649.98,495.0,91.4,83.14,819.34,2480.04,991.16,12797.07,15503.0,-7.702500000000004,28.7475
2023-07-29 13:00:00,31.7575,31.7575,31.7575,31.7575,31.7575,48.32,47.53,47.49,47.0,47.47,74990.0,12950.0,28210.0,19290.0,8830.0,18660.0,1270.0,70.0,360.0,850.0,1540.0,72899.0,18670.51,26749.26,18703.2,8776.06,975.8,49.37,177.63,840.84,2805.2,761.56,12954.66,15503.0,-15.7725,31.7575
2023-07-29 14:00:00,32.725,32.93,32.9425,32.1575,32.9475,60.45,59.09,58.99,57.37,58.89,77720.0,12910.0,29470.0,20030.0,9010.0,19210.0,1670.0,70.0,470.0,960.0,1520.0,75569.0,19204.27,27847.99,19576.34,8940.74,1901.54,53.1,346.94,1055.9,4238.88,881.4,12420.61,15503.0,-26.160000000000004,32.93
2023-07-29 15:00:00,54.1925,56.2325,56.4575,49.7975,56.545,86.46,86.05,86.24,82.53,86.26,79280.0,12810.0,30290.0,20460.0,9050.0,19470.0,1960.0,90.0,560.0,1030.0,1640.0,77607.0,19593.84,28678.31,20304.26,9030.19,2728.69,71.69,414.62,1305.22,5537.28,1017.06,12036.85,15503.0,-29.817499999999995,56.2325
2023-07-29 16:00:00,48.2,50.6225,50.975,44.055,51.1225,108.75,109.43,109.79,103.85,109.87,79920.0,12500.0,30700.0,20740.0,9050.0,19420.0,2260.0,110.0,650.0,1200.0,1860.0,78687.0,19758.16,29107.46,20726.04,9095.34,2757.56,107.02,514.23,1508.87,6193.95,1306.27,11757.5,15503.0,-58.807500000000005,50.6225
2023-07-29 17:00:00,29.4725,30.515,30.71,27.5525,30.8,96.71,99.04,99.51,89.38,99.67,79490.0,11880.0,30710.0,20800.0,9000.0,18990.0,2490.0,160.0,760.0,1480.0,2250.0,78703.0,19608.71,29190.83,20792.7,9110.54,2733.49,181.88,754.83,1779.72,7297.47,1847.55,11088.8,15503.0,-68.525,30.515
2023-07-29 18:00:00,28.885,29.8975,30.1025,26.9875,30.1975,94.85,97.68,98.05,88.32,98.3,78130.0,10120.0,30240.0,20600.0,8910.0,18370.0,2520.0,240.0,890.0,1780.0,2870.0,77625.0,19182.78,28796.94,20597.17,9048.54,2493.99,235.76,1005.38,2026.87,8247.01,2485.01,9461.71,15503.0,-67.7825,29.8975
2023-07-29 19:00:00,51.39,54.3025,54.805,46.22,55.0325,157.36,163.4,164.42,147.23,165.35,75430.0,4830.0,29180.0,19940.0,8830.0,17480.0,2060.0,340.0,1090.0,1990.0,3620.0,75382.0,18495.88,27805.07,20153.07,8928.38,2346.22,373.22,1068.14,2133.77,9319.92,3398.57,4444.37,15503.0,-109.0975,54.3025
2023-07-29 20:00:00,43.4225,45.16,45.6675,39.7175,45.9325,110.44,113.92,114.09,104.03,117.36,72190.0,420.0,27780.0,19010.0,8600.0,16810.0,1680.0,580.0,1380.0,2090.0,4580.0,72361.0,17865.56,26369.78,19251.17,8874.11,1904.31,661.96,1191.84,1949.15,9878.32,4171.06,392.36,15503.0,-68.76,45.16
2023-07-29 21:00:00,29.4475,29.57,29.6075,29.225,29.6275,40.25,39.85,37.98,40.12,42.48,69500.0,0.0,26560.0,18290.0,8400.0,16250.0,1300.0,890.0,1760.0,2080.0,5850.0,69543.0,17242.05,25120.16,18427.68,8752.76,1320.97,1045.7,1578.6,1941.97,11506.02,5618.78,0.29,15503.0,-10.280000000000001,29.57
2023-07-29 22:00:00,26.845,26.845,26.84,26.8275,26.84,31.63,31.11,28.11,31.83,33.53,66190.0,0.0,24960.0,17410.0,8280.0,15540.0,1050.0,1090.0,2140.0,1990.0,7080.0,65818.0,16434.04,23435.88,17358.22,8590.19,1014.34,1373.14,1827.58,1837.93,13545.98,7492.99,0.32,15503.0,-4.265000000000001,26.845
2023-07-29 23:00:00,25.9825,25.9825,25.9825,25.9825,25.9825,25.91,25.48,22.29,26.13,27.06,62690.0,0.0,23310.0,16450.0,8160.0,14770.0,890.0,1210.0,2400.0,1830.0,8120.0,61911.0,15572.49,21718.78,16388.2,8231.13,934.01,1392.79,1712.05,1670.97,14027.27,8317.45,0.33,15503.0,0.5025000000000013,25.9825
2023-07-30 00:00:00,21.825,21.825,21.825,21.825,21.825,22.5,22.0,18.47,22.8,23.62,58990.0,0.0,20730.0,15500.0,8200.0,14550.0,650.0,1110.0,2470.0,1630.0,8470.0,58474.0,14809.49,20236.85,15411.01,8016.78,778.06,1342.28,1619.64,1416.12,13910.04,8753.94,0.32,15354.0,-0.1750000000000007,21.825
2023-07-30 01:00:00,19.8025,19.8025,19.8025,19.8025,19.8025,18.87,18.51,16.21,19.1,19.73,55810.0,0.0,19370.0,14650.0,8000.0,13790.0,570.0,1050.0,2360.0,1420.0,8580.0,55347.0,14145.63,18853.37,14495.92,7851.8,716.89,1255.03,1687.86,1240.78,13654.93,8754.37,0.32,15354.0,1.2924999999999969,19.8025
2023-07-30 02:00:00,18.6075,18.6075,18.6075,18.6075,18.6075,17.92,17.52,15.31,18.19,18.9,53260.0,0.0,18320.0,13910.0,7860.0,13170.0,480.0,1030.0,2170.0,1240.0,8260.0,52780.0,13615.97,17721.12,13764.7,7678.5,462.48,1188.66,1440.18,1164.01,12492.19,8236.86,0.32,15354.0,1.0875000000000021,18.6075
2023-07-30 03:00:00,17.855,17.855,17.855,17.855,17.855,17.13,16.79,15.28,17.36,18.04,51310.0,0.0,17540.0,13320.0,7700.0,12750.0,410.0,1030.0,1950.0,1110.0,7690.0,50903.0,13198.2,16883.52,13232.89,7588.85,300.25,1192.92,1469.3,1084.17,11634.68,7588.04,0.32,15354.0,1.0650000000000013,17.855
2023-07-30 04:00:00,17.63,17.63,17.63,17.63,17.63,16.79,16.42,15.25,17.05,17.83,49950.0,0.0,16960.0,12880.0,7630.0,12480.0,320.0,1030.0,1820.0,1000.0,7090.0,49465.0,12920.14,16256.38,12788.62,7499.94,199.68,1057.48,1354.31,971.72,10656.11,7072.92,0.32,15354.0,1.2099999999999973,17.63
2023-07-30 05:00:00,17.5675,17.5675,17.5675,17.5675,17.5675,16.38,16.09,15.48,16.6,17.26,49000.0,0.0,16530.0,12550.0,7640.0,12290.0,250.0,1000.0,1770.0,900.0,6730.0,48679.0,12773.61,15903.22,12565.52,7436.3,173.84,860.76,1063.67,909.49,9545.53,6537.77,0.33,14852.0,1.4774999999999991,17.5675
2023-07-30 06:00:00,17.475,17.475,17.475,17.475,17.475,15.15,15.0,14.6,15.26,15.6,47970.0,10.0,16080.0,12260.0,7560.0,12070.0,170.0,960.0,1800.0,780.0,6490.0,47902.0,12594.67,15627.86,12294.3,7385.03,92.12,773.85,969.14,877.4,8437.48,5724.97,7.71,14876.0,2.4750000000000014,17.475
2023-07-30 07:00:00,16.66,16.66,16.66,16.66,16.66,15.05,15.0,14.63,15.08,15.16,48180.0,1560.0,16200.0,12300.0,7510.0,12180.0,100.0,870.0,1750.0,660.0,6110.0,47928.0,12604.92,15653.37,12247.24,7422.97,25.63,696.08,1076.36,886.36,7810.48,5126.05,1835.66,14876.0,1.6600000000000001,16.66
2023-07-30 08:00:00,16.4375,16.4375,16.4375,16.4375,16.4375,15.0,15.0,15.0,15.0,15.0,51420.0,7510.0,17550.0,13190.0,7630.0,13050.0,60.0,650.0,1190.0,520.0,4860.0,51348.0,13497.01,17055.05,13183.7,7612.22,23.27,441.56,940.42,730.78,5589.92,3453.89,8393.37,14852.0,1.4375,16.4375
2023-07-30 09:00:00,18.2225,18.2225,18.2225,18.2225,18.2225,16.48,16.48,16.48,16.48,16.48,56180.0,11250.0,19500.0,14530.0,7880.0,14280.0,90.0,430.0,670.0,490.0,3720.0,55935.0,14664.16,19095.58,14346.64,7829.11,253.07,246.14,525.26,842.36,4960.31,3093.48,11712.81,14852.0,1.7424999999999997,18.2225
2023-07-30 10:00:00,23.5325,23.5325,23.5325,23.5325,23.5325,21.35,21.31,21.3,21.29,21.3,61220.0,12390.0,21650.0,15860.0,8080.0,15630.0,150.0,320.0,440.0,460.0,3120.0,60921.0,15886.03,21198.5,15786.36,8050.33,300.87,169.81,384.31,561.11,4189.26,2773.16,12775.66,14852.0,2.2225,23.5325
2023-07-30 11:00:00,31.265,31.265,31.265,31.265,31.265,27.66,27.55,27.52,27.48,27.52,66040.0,12790.0,23800.0,17120.0,8310.0,16810.0,240.0,160.0,300.0,370.0,2030.0,66063.0,17108.25,23504.5,17096.55,8353.75,384.04,28.34,159.64,445.48,2154.62,1137.12,12995.59,14852.0,3.715,31.265
2023-07-30 12:00:00,38.4675,38.4675,38.4675,38.4675,38.4675,30.61,30.46,30.45,30.45,30.46,70500.0,12840.0,25860.0,18300.0,8500.0,17840.0,450.0,60.0,210.0,370.0,1440.0,70584.0,18181.44,25466.37,18310.57,8625.92,532.41,29.31,178.14,453.62,2475.63,1282.15,12729.76,14852.0,8.0075,38.4675
2023-07-30 13:00:00,29.1025,29.1025,29.1025,29.1025,29.1025,47.06,46.73,46.73,46.67,46.72,74280.0,12830.0,27600.0,19310.0,8720.0,18650.0,910.0,60.0,300.0,440.0,1610.0,74080.0,18952.62,27009.06,19370.23,8747.82,800.94,53.99,391.95,563.02,3912.09,2102.19,12608.52,14852.0,-17.627499999999998,29.1025
2023-07-30 14:00:00,52.7375,52.7375,52.7375,52.7375,52.7375,57.83,57.42,57.44,57.0,57.44,77130.0,12790.0,28850.0,20100.0,8910.0,19270.0,1440.0,70.0,460.0,540.0,1940.0,76768.0,19441.73,28218.78,20224.59,8883.04,1193.65,84.25,643.66,600.8,4702.72,2180.36,12374.75,14852.0,-4.6825000000000045,52.7375
2023-07-30 15:00:00,75.0125,75.0125,75.0125,75.0125,75.0125,86.37,86.42,86.5,84.84,86.54,78840.0,12670.0,29690.0,20530.0,8980.0,19640.0,1930.0,90.0,600.0,660.0,2110.0,79010.0,19988.03,29148.01,20968.11,8905.52,1787.15,110.78,934.36,605.51,5697.13,2259.33,11817.83,14852.0,-11.407499999999999,75.0125
2023-07-30 16:00:00,74.455,74.455,74.455,74.455,74.455,142.37,144.37,144.83,138.73,144.99,79920.0,12360.0,30210.0,20860.0,9040.0,19820.0,2310.0,100.0,730.0,830.0,2170.0,80256.0,20172.61,29785.11,21375.21,8922.77,2208.03,141.16,1058.16,649.27,6349.21,2292.59,11408.61,14852.0,-69.915,74.455
2023-07-30 17:00:00,75.2275,75.6625,75.715,73.53,75.74,127.02,130.54,131.2,120.91,131.48,80100.0,11800.0,30420.0,21070.0,9020.0,19590.0,2600.0,120.0,840.0,1100.0,2280.0,80914.0,20215.67,30098.72,21648.48,8951.21,2505.09,168.44,1154.36,764.31,7051.39,2459.19,10522.85,14852.0,-54.8775,75.6625
2023-07-30 18:00:00,66.76,68.63,68.865,64.8375,68.9675,144.63,150.0,150.85,134.96,151.24,79360.0,9910.0,30190.0,21020.0,8990.0,19160.0,2620.0,170.0,980.0,1420.0,2550.0,80194.0,19958.89,29842.06,21447.5,8945.5,2518.74,197.78,1239.04,1141.94,7853.76,2756.26,8996.01,14824.0,-81.37,68.63
2023-07-30 19:00:00,159.425,169.92,171.375,143.4925,172.005,289.41,300.0,302.14,271.46,303.46,77330.0,4310.0,29330.0,20570.0,8930.0,18510.0,2080.0,250.0,1120.0,1740.0,3050.0,77486.0,19326.62,28878.2,20851.21,8430.07,2086.86,277.52,1203.6,1702.78,8436.84,3166.08,4267.77,14824.0,-130.08,100.0
2023-07-30 20:00:00,76.2675,77.9575,78.415,73.1575,78.6525,180.0,186.08,186.55,168.11,190.84,74500.0,370.0,28100.0,19850.0,8670.0,17890.0,1700.0,420.0,1340.0,1940.0,3650.0,74484.0,18749.16,27489.42,20040.12,8204.84,1522.59,487.2,1192.65,2017.83,8898.23,3677.96,373.03,14824.0,-108.12250000000002,77.9575
2023-07-30 21:00:00,43.8075,44.0625,44.1375,43.28,44.1875,50.28,50.0,47.0,49.57,54.38,72040.0,0.0,27000.0,19260.0,8430.0,17350.0,1360.0,650.0,1700.0,2020.0,4440.0,72038.0,18171.47,26253.82,19290.88,8322.31,1113.85,831.63,1556.73,2026.56,9904.18,4375.41,0.24,14824.0,-5.9375,44.0625
2023-07-30 22:00:00,36.635,36.615,36.5875,36.44,36.5825,37.26,36.88,34.26,37.05,39.43,68140.0,0.0,25230.0,18200.0,8260.0,16460.0,1100.0,870.0,2010.0,2010.0,5280.0,68300.0,17241.87,24372.35,18228.8,8456.65,912.73,1045.59,1848.3,1898.16,11451.1,5746.32,0.28,14824.0,-0.26500000000000057,36.615
2023-07-30 23:00:00,29.6425,29.6375,29.635,29.6075,29.6325,28.95,28.5,25.93,29.03,30.73,63980.0,0.0,23370.0,16980.0,8120.0,15520.0,970.0,1030.0,2190.0,1870.0,6160.0,64109.0,16255.85,22457.03,17065.36,8330.83,965.54,1116.94,1982.6,1669.61,12296.66,6561.97,0.3,14515.0,1.1374999999999993,29.6375
2023-07-31 00:00:00,24.5825,24.5825,24.5825,24.5825,24.5825,24.22,23.79,20.5,24.47,25.22,60310.0,0.0,21270.0,15840.0,8130.0,15070.0,570.0,900.0,2540.0,1430.0,7070.0,60397.0,15358.17,20758.83,15966.41,8313.94,1004.46,1101.2,2127.8,1490.66,13109.44,7385.32,0.29,14406.0,0.7925000000000004,24.5825
2023-07-31 01:00:00,22.375,22.375,22.375,22.375,22.375,21.97,21.56,18.88,22.23,22.93,57080.0,0.0,19910.0,14880.0,7920.0,14370.0,490.0,840.0,2590.0,1230.0,7430.0,57090.0,14688.28,19332.23,15065.34,8003.67,965.05,1048.94,2028.51,1282.6,12850.26,7525.16,0.3,14406.0,0.8150000000000013,22.375
2023-07-31 02:00:00,20.395,20.395,20.395,20.395,20.395,19.0,18.62,16.13,19.25,19.86,54610.0,0.0,18920.0,14100.0,7770.0,13830.0,400.0,870.0,2540.0,1040.0,7590.0,54499.0,14153.05,18281.22,14273.68,7791.22,775.46,964.44,2062.02,1101.78,12633.49,7729.79,0.31,14406.0,1.7749999999999986,20.395
2023-07-31 03:00:00,19.4525,19.4525,19.4525,19.4525,19.4525,18.14,17.82,16.03,18.34,18.91,53000.0,0.0,18290.0,13560.0,7620.0,13530.0,320.0,920.0,2490.0,890.0,7480.0,52956.0,13853.4,17603.28,13810.9,7688.92,580.44,1057.54,1991.29,910.38,12198.52,7658.87,0.3,14406.0,1.6325000000000003,19.4525
2023-07-31 04:00:00,19.0375,19.0375,19.0375,19.0375,19.0375,18.06,17.69,16.35,18.32,19.05,52330.0,0.0,17970.0,13270.0,7630.0,13460.0,220.0,940.0,2440.0,760.0,7200.0,52280.0,13765.34,17352.78,13564.92,7597.3,499.45,1096.82,1920.33,763.2,11954.51,7674.71,0.31,14451.0,1.3475000000000001,19.0375
2023-07-31 05:00:00,19.71,19.71,19.71,19.71,19.71,18.82,18.54,17.83,19.02,19.62,52450.0,0.0,18010.0,13270.0,7630.0,13540.0,150.0,930.0,2350.0,660.0,7010.0,52504.0,13856.9,17461.0,13620.73,7565.06,375.4,968.83,1931.54,734.55,11391.34,7381.02,0.32,14451.0,1.1700000000000017,19.71
2023-07-31 06:00:00,20.6575,20.6575,20.6575,20.6575,20.6575,19.33,19.17,18.86,19.44,19.81,52910.0,10.0,18230.0,13440.0,7620.0,13620.0,100.0,890.0,2250.0,580.0,6810.0,53318.0,13996.45,17876.09,13828.61,7616.96,252.89,819.78,1884.4,765.24,10572.77,6850.46,5.15,14451.0,1.4874999999999972,20.6575
2023-07-31 07:00:00,21.1925,21.1925,21.1925,21.1925,21.1925,19.07,19.0,18.67,19.13,19.27,53830.0,1510.0,18650.0,13660.0,7660.0,13860.0,60.0,800.0,2110.0,490.0,6360.0,54018.0,14145.04,18203.02,14033.89,7635.57,112.76,575.3,1672.27,776.63,9022.51,5885.55,1722.76,14471.0,2.192499999999999,21.1925
2023-07-31 08:00:00,21.035,21.035,21.035,21.035,21.035,19.02,19.02,18.99,19.02,19.0,56830.0,7460.0,19840.0,14520.0,7780.0,14680.0,20.0,560.0,1560.0,330.0,4810.0,57167.0,14966.73,19609.31,14884.61,7706.27,36.79,302.08,1121.97,481.85,6099.94,4157.25,8113.1,14450.0,2.0150000000000006,21.035
2023-07-31 09:00:00,22.8975,22.8975,22.8975,22.8975,22.8975,22.02,22.01,21.99,22.0,21.99,61250.0,11280.0,21660.0,15810.0,7990.0,15790.0,20.0,320.0,1260.0,210.0,4200.0,61633.0,16012.66,21659.24,16017.7,7943.54,172.23,155.29,918.47,348.53,5804.88,4210.36,11538.01,14401.0,0.8874999999999993,22.8975
2023-07-31 10:00:00,28.29,28.29,28.29,28.29,28.29,28.46,28.24,28.18,28.13,28.18,66270.0,12400.0,23840.0,17200.0,8210.0,17020.0,20.0,230.0,1230.0,140.0,3560.0,66898.0,17269.19,23991.38,17430.19,8207.1,70.8,126.22,1048.41,226.78,5374.62,3902.41,12604.15,14401.0,0.05000000000000071,28.29
